,administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,bounce_rates,exit_rates,page_values,month,operating_systems,browser,region,traffic_type,visitor_type,weekend,revenue
9399,3.0,0 days 00:00:33,0,0 days 00:00:00,40.0,0 days 00:00:00,0.0,0.023,0.0,Nov,Windows,Mozilla Firefox,Africa,Google search,Returning_Visitor,False,False
9400,0.0,0 days 00:00:00,0,0 days 00:00:00,35.0,0 days 00:00:00,0.0,0.013,0.0,Nov,MACOS,Safari,North America,Google search,New_Visitor,False,True
9401,4.0,0 days 00:06:59.500000,0,0 days 00:00:00,16.0,0 days 00:00:00,0.0,0.013,0.0,May,iOS,Safari,Eastern Europe,Google search,Returning_Visitor,False,False
9402,7.0,0 days 00:01:25,0,0 days 00:00:00,9.0,0 days 00:00:00,0.0,0.046,0.0,Mar,Windows,Google Chrome,Northern Africa,Instagram ads,Returning_Visitor,False,False
9403,0.0,0 days 00:00:00,0,0 days 00:00:00,25.0,0 days 00:00:00,0.0,0.036,0.0,Dec,Windows,Google Chrome,Oceania,Google search,Returning_Visitor,False,True
9404,0.0,0 days 00:00:00,0,0 days 00:00:00,81.0,0 days 00:00:00,0.0,0.002,93.8,Dec,Windows,Google Chrome,Eastern Europe,Google search,Returning_Visitor,True,True
9405,0.0,0 days 00:00:00,0,0 days 00:00:00,1.0,0 days 00:00:00,0.2,0.2,0.0,May,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
9406,1.0,0 days 00:00:12,0,0 days 00:00:00,16.0,0 days 00:00:00,0.0222,0.047,27.4,May,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
9407,0.0,0 days 00:00:00,0,0 days 00:00:00,13.0,0 days 00:00:00,0.0,0.02,0.0,May,MACOS,Safari,South America,Instagram ads,Returning_Visitor,False,False
9408,0.0,0 days 00:00:00,0,0 days 00:00:00,3.0,0 days 00:00:00,0.0,0.067,0.0,Mar,Windows,Internet Explorer,Western Europe,Google search,Returning_Visitor,False,False
9409,0.0,0 days 00:03:31.813833300,0,0 days 00:00:00,53.0,0 days 00:00:00,0.0,0.013,6.0,Nov,Windows,Mozilla Firefox,Asia,Facebook ads,Returning_Visitor,False,True
9410,0.0,0 days 00:00:00,0,0 days 00:00:00,11.0,0 days 00:00:00,0.015,0.02,0.0,Mar,Windows,Google Chrome,South America,Twitter,Returning_Visitor,False,False
9411,1.0,0 days 00:00:40,1,0 days 00:00:32.500000,35.0,0 days 00:00:32.500000,0.0082,0.023,0.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,True
9412,1.0,0 days 00:00:34,2,0 days 00:00:06,12.0,0 days 00:00:06,0.0,0.022,34.4,Nov,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,True
9413,1.0,0 days 00:01:30,3,0 days 00:13:44,39.0,0 days 00:13:44,0.0,0.005,0.0,Nov,MACOS,Safari,North America,Youtube channel,New_Visitor,True,False
9414,0.0,0 days 00:00:00,0,0 days 00:00:00,8.0,0 days 00:00:00,0.1844,0.18,0.0,Aug,Android,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
9415,0.0,0 days 00:10:00,0,0 days 00:00:00,29.0,0 days 00:00:00,0.0255,0.039,0.0,Dec,Android,Google Chrome,Eastern Europe,Youtube ads,Returning_Visitor,False,False
9416,0.0,0 days 00:00:00,0,0 days 00:00:00,1.0,0 days 00:00:00,0.0367,0.127,0.0,May,Windows,Google Chrome,Asia,Instagram ads,Returning_Visitor,False,False
9417,0.0,0 days 00:00:00,0,0 days 00:00:00,1.0,0 days 00:00:00,0.2,0.2,0.0,Nov,Android,Google Chrome,Southern Africa,Affiliate marketing,Returning_Visitor,False,False
9418,0.0,0 days 00:00:49,0,0 days 00:00:00,5.0,0 days 00:00:00,0.0,0.011,0.0,May,MACOS,Safari,Western Europe,Bing search,Returning_Visitor,True,False
9419,7.0,0 days 00:02:38.700000,1,0 days 00:01:26.500000,23.0,0 days 00:01:26.500000,0.0092,0.011,6.2,Nov,Windows,Internet Explorer,Eastern Europe,Google search,Returning_Visitor,False,True
9420,5.0,0 days 00:00:06,0,0 days 00:00:00,1.0,0 days 00:00:00,0.0186,0.035,0.0,Dec,MACOS,Safari,South America,Google search,Returning_Visitor,False,False
9421,0.0,0 days 00:00:00,0,0 days 00:00:00,5.0,0 days 00:00:00,0.0,0.025,0.0,Dec,Android,Google Chrome,Western Europe,Twitter,Returning_Visitor,True,False
9422,0.0,0 days 00:01:55.283333300,0,0 days 00:00:00,93.0,0 days 00:00:00,0.0035,0.023,0.0,Oct,Windows,Microsoft Edge,South America,Twitter,Returning_Visitor,False,False
9423,2.0,0 days 00:00:24.250000,0,0 days 00:00:00,14.0,0 days 00:00:00,0.0,0.054,0.0,May,MACOS,Safari,South America,Bing search,Returning_Visitor,False,False
9424,9.0,0 days 00:02:45.666666700,0,0 days 00:00:00,68.0,0 days 00:00:00,0.0078,0.029,7.0,Mar,Windows,Microsoft Edge,Eastern Europe,Facebook ads,Returning_Visitor,False,True
9425,4.0,0 days 00:01:32.600000,0,0 days 00:00:00,14.0,0 days 00:00:00,0.0,0.029,0.0,Aug,Windows,Google Chrome,North America,Instagram Page,Returning_Visitor,False,False
9426,9.0,0 days 00:06:12.391666700,0,0 days 00:00:00,33.0,0 days 00:00:00,0.0053,0.013,0.0,Mar,Windows,Mozilla Firefox,North America,Google search,Returning_Visitor,False,False
9427,3.0,0 days 00:02:30,0,0 days 00:00:00,7.0,0 days 00:00:00,0.0,0.011,0.0,May,MACOS,Safari,North America,Google search,Returning_Visitor,True,False
9428,0.0,0 days 00:00:00,1,0 days 00:00:00,39.0,0 days 00:00:00,0.0028,0.016,0.0,Mar,iOS,Safari,South America,Facebook ads,Returning_Visitor,False,False
9429,15.0,0 days 00:06:33.166666700,0,0 days 00:00:00,94.0,0 days 00:00:00,0.0,0.005,5.0,May,Android,Google Chrome,South America,Twitter,Returning_Visitor,False,False
9430,0.0,0 days 00:00:00,0,0 days 00:00:00,9.0,0 days 00:00:00,0.1533,0.181,0.0,May,Windows,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,False,False
9431,2.0,0 days 00:00:25,1,0 days 00:00:18,1.0,0 days 00:00:18,0.0,0.04,0.0,Dec,Windows,Google Chrome,Eastern Europe,Youtube channel,Returning_Visitor,False,False
9432,2.0,0 days 00:11:18,1,0 days 00:00:33.500000,1.0,0 days 00:00:33.500000,0.0,0.0,0.0,May,Android,Google Chrome,Eastern Europe,Instagram Page,New_Visitor,False,False
9433,0.0,0 days 00:00:00,0,0 days 00:00:00,18.0,0 days 00:00:00,0.0117,0.047,0.0,May,Windows,Microsoft Edge,Southern Africa,Facebook ads,Returning_Visitor,False,False
9434,0.0,0 days 00:00:00,0,0 days 00:00:00,1.0,0 days 00:00:00,0.2,0.2,0.0,May,Windows,Google Chrome,Oceania,Instagram ads,Returning_Visitor,False,False
9435,0.0,0 days 00:00:00,0,0 days 00:00:00,23.0,0 days 00:00:00,0.0,0.008,0.0,Nov,Android,Google Chrome,North America,Google search,Returning_Visitor,False,True
9436,1.0,0 days 00:00:17,0,0 days 00:00:00,1.0,0 days 00:00:00,0.0238,0.057,0.0,Jul,Windows,Mozilla Firefox,Africa,Twitter,Returning_Visitor,False,False
9437,3.0,0 days 00:00:52,0,0 days 00:00:00,18.0,0 days 00:00:00,0.0,0.009,0.0,Mar,Android,Google Chrome,Asia,Instagram ads,Returning_Visitor,False,False
9438,1.0,0 days 00:01:39,3,0 days 00:15:38.500000,47.0,0 days 00:15:38.500000,0.0127,0.031,3.1,May,Windows,Google Chrome,North America,Google search,Returning_Visitor,True,False
9439,0.0,0 days 00:00:00,0,0 days 00:00:00,7.0,0 days 00:00:00,0.1,0.133,0.0,May,Windows,Google Chrome,Africa,Bing search,Returning_Visitor,False,False
9440,0.0,0 days 00:00:00,0,0 days 00:00:00,17.0,0 days 00:00:00,0.0,0.033,0.0,May,Windows,Microsoft Edge,North America,Bing search,Returning_Visitor,False,False
9441,3.0,0 days 00:00:52,5,0 days 00:18:07.466667,39.0,0 days 00:18:07.466667,0.0055,0.018,1.1,May,Windows,Mozilla Firefox,South America,Google search,Returning_Visitor,False,False
9442,1.0,0 days 00:00:09,1,0 days 00:00:14.250000,139.0,0 days 00:00:14.250000,0.0026,0.01,73.1,May,Windows,Google Chrome,Northern Africa,Bing search,Returning_Visitor,False,True
9443,0.0,0 days 00:00:00,0,0 days 00:00:00,10.0,0 days 00:00:00,0.05,0.047,0.0,Nov,MACOS,Safari,Western Europe,Google search,Returning_Visitor,True,False
9444,0.0,0 days 00:00:00,0,0 days 00:00:00,2.0,0 days 00:00:00,0.0333,0.1,0.0,May,Android,Google Chrome,Southern Africa,Youtube ads,New_Visitor,True,False
9445,1.0,0 days 00:01:20,0,0 days 00:00:00,37.0,0 days 00:00:00,0.005,0.049,0.0,Dec,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
9446,0.0,0 days 00:00:00,0,0 days 00:00:00,19.0,0 days 00:00:00,0.04,0.062,0.0,Nov,MACOS,Safari,Western Europe,Instagram ads,Returning_Visitor,False,False
9447,0.0,0 days 00:00:00,2,0 days 00:09:49.500000,12.0,0 days 00:09:49.500000,0.0214,0.039,0.0,Mar,MACOS,Safari,Western Europe,Facebook ads,Returning_Visitor,False,False
9448,3.0,0 days 00:00:59.300000,0,0 days 00:00:00,18.0,0 days 00:00:00,0.0269,0.051,0.0,Sep,Windows,Google Chrome,Oceania,Facebook ads,Returning_Visitor,False,False
9449,7.0,0 days 00:07:53.066666699,0,0 days 00:00:00,24.0,0 days 00:00:00,0.0,0.021,0.0,May,iOS,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
9450,0.0,0 days 00:00:00,0,0 days 00:00:00,8.0,0 days 00:00:00,0.0,0.013,42.0,Nov,Windows,Google Chrome,North America,Google search,New_Visitor,True,True
9451,7.0,0 days 00:02:45.115804200,1,0 days 00:03:21,198.0,0 days 00:03:21,0.0053,0.022,14.1,Dec,Windows,Microsoft Edge,Western Europe,Google search,Returning_Visitor,False,False
9452,3.0,0 days 00:07:14,0,0 days 00:00:00,28.0,0 days 00:00:00,0.0041,0.026,0.0,Mar,MACOS,Safari,Asia,Facebook ads,Returning_Visitor,False,False
9453,0.0,0 days 00:00:00,0,0 days 00:00:00,27.0,0 days 00:00:00,0.0,0.018,6.3,May,Windows,Mozilla Firefox,Northern Africa,Google search,Returning_Visitor,False,False
9454,3.0,0 days 00:00:59.112888110,2,0 days 00:04:02.500000,14.0,0 days 00:04:02.500000,0.0133,0.026,0.0,Dec,Android,Google Chrome,North America,Google search,Returning_Visitor,False,False
9455,1.0,0 days 00:00:38.200000,6,0 days 00:01:49.500000,70.0,0 days 00:01:49.500000,0.018,0.017,0.0,May,Android,Google Chrome,Southern Africa,Google search,Returning_Visitor,False,False
9456,0.0,0 days 00:00:00,0,0 days 00:00:00,30.0,0 days 00:00:00,0.0087,0.021,0.0,Nov,Android,Google Chrome,North America,Google search,Returning_Visitor,True,False
9457,0.0,0 days 00:09:47.425228200,3,0 days 00:07:21.400000,70.0,0 days 00:07:21.400000,0.0072,0.021,2.7,Nov,Windows,Google Chrome,South America,Google search,Returning_Visitor,True,True
9458,0.0,0 days 00:00:00,0,0 days 00:00:00,12.0,0 days 00:00:00,0.0,0.082,0.0,May,Android,Google Chrome,North America,Google search,Returning_Visitor,False,False
9459,2.0,0 days 00:02:30.500000,0,0 days 00:00:00,3.0,0 days 00:00:00,0.0,0.033,0.0,Aug,Windows,Google Chrome,North America,Instagram Page,New_Visitor,False,False
9460,6.0,0 days 00:01:29.500000,0,0 days 00:00:00,46.0,0 days 00:00:00,0.0204,0.045,0.0,May,Android,Google Chrome,North America,Youtube ads,Returning_Visitor,False,False
9461,0.0,0 days 00:00:00,0,0 days 00:00:00,9.0,0 days 00:00:00,0.0286,0.047,0.0,Dec,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,True,False
9462,2.0,0 days 00:16:53,5,0 days 00:02:29,47.0,0 days 00:02:29,0.0143,0.026,0.0,May,Android,Google Chrome,North America,Twitter,Returning_Visitor,False,False
9463,5.0,0 days 00:02:48.750000,2,0 days 00:00:48,59.0,0 days 00:00:48,0.0018,0.019,9.0,Nov,MACOS,Safari,North America,Google search,Returning_Visitor,False,True
9464,0.0,0 days 00:00:00,0,0 days 00:00:00,34.0,0 days 00:00:00,0.0254,0.041,0.0,May,Android,Google Chrome,Western Europe,Twitter,Returning_Visitor,False,False
9465,0.0,0 days 00:00:00,0,0 days 00:00:00,5.0,0 days 00:00:00,0.1133,0.16,0.0,May,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,False,False
9466,10.0,0 days 00:29:14.010737,3,0 days 00:02:04.666666700,107.0,0 days 00:02:04.666666700,0.0053,0.027,0.0,Sep,Windows,Google Chrome,Asia,Facebook ads,Returning_Visitor,False,False
9467,0.0,0 days 00:00:06,0,0 days 00:00:00,50.0,0 days 00:00:00,0.0089,0.044,0.0,Nov,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,True,False
9468,2.0,0 days 00:01:04,0,0 days 00:00:00,6.0,0 days 00:00:00,0.0,0.04,0.0,May,Windows,Google Chrome,Southern Africa,Google search,Returning_Visitor,False,False
9469,0.0,0 days 00:00:00,0,0 days 00:00:00,15.0,0 days 00:00:00,0.08,0.126,0.0,May,Windows,Google Chrome,Africa,Youtube ads,Returning_Visitor,False,False
9470,9.0,0 days 00:03:26.683333300,3,0 days 00:05:53.166666700,57.0,0 days 00:05:53.166666700,0.0085,0.029,18.9,Nov,Android,Google Chrome,Western Europe,Google search,Returning_Visitor,False,True
9471,0.0,0 days 00:06:14.355000,2,0 days 00:01:39,15.0,0 days 00:01:39,0.0047,0.013,0.0,Dec,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
9472,0.0,0 days 00:03:20,3,0 days 00:02:59,85.0,0 days 00:02:59,0.0227,0.064,2.5,May,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
9473,0.0,0 days 00:00:00,0,0 days 00:00:00,1.0,0 days 00:00:00,0.2,0.2,0.0,Nov,MACOS,Safari,North America,Google search,Returning_Visitor,False,False
9474,0.0,0 days 00:00:00,0,0 days 00:00:00,7.0,0 days 00:00:00,0.0,0.1,0.0,May,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
9475,0.0,0 days 00:00:00,0,0 days 00:00:00,1.0,0 days 00:00:00,0.2,0.2,0.0,Nov,MACOS,Safari,North America,Google search,Returning_Visitor,False,False
9476,0.0,0 days 00:00:00,0,0 days 00:00:00,1.0,0 days 00:00:00,0.2,0.2,0.0,Feb,Windows,Google Chrome,Asia,Instagram ads,Returning_Visitor,True,False
9477,7.0,0 days 00:03:08.868571900,0,0 days 00:00:00,22.0,0 days 00:00:00,0.0,0.003,0.0,Nov,Windows,Google Chrome,Oceania,Google search,Returning_Visitor,True,False
9478,1.0,0 days 00:00:27.200000,0,0 days 00:00:00,60.0,0 days 00:00:00,0.0049,0.01,0.0,Nov,Android,Google Chrome,North America,Google search,Returning_Visitor,True,False
9479,3.0,0 days 00:03:54.900000,0,0 days 00:00:00,2.0,0 days 00:00:00,0.0,0.0,35.3,Sep,Android,Android,Western Europe,Google search,New_Visitor,False,True
9480,0.0,0 days 00:00:00,0,0 days 00:00:00,10.0,0 days 00:00:00,0.0,0.042,0.0,Nov,Windows,Google Chrome,Northern Africa,Affiliate marketing,Returning_Visitor,False,False
9481,6.0,0 days 00:01:41.684714300,0,0 days 00:00:00,34.0,0 days 00:00:00,0.0,0.005,0.0,Mar,Android,Google Chrome,Western Europe,Google search,New_Visitor,True,False
9482,8.0,0 days 00:00:06,0,0 days 00:00:00,28.0,0 days 00:00:00,0.0,0.008,0.0,Nov,Windows,Google Chrome,Eastern Europe,Google search,New_Visitor,True,False
9483,0.0,0 days 00:00:00,0,0 days 00:00:00,16.0,0 days 00:00:00,0.0286,0.038,0.0,Oct,Android,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
9484,3.0,0 days 00:03:19.361666700,0,0 days 00:00:00,15.0,0 days 00:00:00,0.0,0.007,0.0,Mar,ChromeOS,Google Chrome,North America,Google search,Returning_Visitor,False,False
9485,0.0,0 days 00:00:55,0,0 days 00:00:00,22.0,0 days 00:00:00,0.039,0.043,0.0,May,Android,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,False,False
9486,2.0,0 days 00:03:04.800000,0,0 days 00:00:00,6.0,0 days 00:00:00,0.0,0.017,0.0,Aug,MACOS,Safari,Western Europe,Google search,Returning_Visitor,False,False
9487,1.0,0 days 00:00:16,0,0 days 00:00:00,16.0,0 days 00:00:00,0.0,0.013,0.0,May,Windows,Opera,Asia,Facebook ads,Returning_Visitor,True,False
9488,4.0,0 days 00:03:58.833333300,1,0 days 00:00:00,44.0,0 days 00:00:00,0.0083,0.006,0.0,Mar,iOS,Safari,Western Europe,Google search,Returning_Visitor,False,False
9489,0.0,0 days 00:00:00,0,0 days 00:00:00,21.0,0 days 00:00:00,0.0106,0.051,0.0,Nov,Android,Google Chrome,Western Europe,Google search,Returning_Visitor,True,False
9490,0.0,0 days 00:00:00,0,0 days 00:00:00,2.0,0 days 00:00:00,0.0,0.1,0.0,Dec,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
9491,1.0,0 days 00:00:06,0,0 days 00:00:00,27.0,0 days 00:00:00,0.03,0.021,0.0,Mar,Windows,Microsoft Edge,Eastern Europe,Facebook ads,Returning_Visitor,False,False
9492,0.0,0 days 00:00:00,0,0 days 00:00:00,18.0,0 days 00:00:00,0.0222,0.05,0.0,Dec,Windows,Google Chrome,Northern Africa,Facebook ads,Returning_Visitor,False,False
9493,7.0,0 days 00:02:57.333333300,0,0 days 00:00:00,38.0,0 days 00:00:00,0.0037,0.016,0.0,May,Windows,Google Chrome,Asia,Twitter,Returning_Visitor,False,False
9494,0.0,0 days 00:00:00,0,0 days 00:00:00,44.0,0 days 00:00:00,0.0,0.025,9.5,Oct,Windows,Microsoft Edge,Eastern Europe,Instagram ads,Returning_Visitor,False,False
9495,1.0,0 days 00:03:09,1,0 days 00:01:51,11.0,0 days 00:01:51,0.0,0.008,0.0,Mar,Android,Google Chrome,South America,Google search,Returning_Visitor,True,False
9496,1.0,0 days 00:01:14.400000,0,0 days 00:00:00,25.0,0 days 00:00:00,0.0025,0.018,25.6,Dec,Windows,Google Chrome,Africa,Google search,Returning_Visitor,True,True
9497,0.0,0 days 00:00:00,3,0 days 00:00:00,46.0,0 days 00:00:00,0.0,0.012,110.3,Nov,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,True
9498,6.0,0 days 00:01:46.966666700,0,0 days 00:00:00,5.0,0 days 00:00:00,0.0,0.025,0.0,May,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
9499,0.0,0 days 00:00:00,0,0 days 00:00:00,3.0,0 days 00:00:00,0.0,0.1,0.0,Nov,Windows,Mozilla Firefox,Northern Africa,Instagram ads,Returning_Visitor,False,False
9500,1.0,0 days 00:00:05.500000,0,0 days 00:00:00,23.0,0 days 00:00:00,0.0,0.023,0.0,Nov,Windows,Microsoft Edge,Western Europe,Instagram ads,Returning_Visitor,True,False
9501,0.0,0 days 00:00:00,0,0 days 00:00:00,1.0,0 days 00:00:00,0.2,0.2,0.0,Nov,MACOS,Safari,North America,Facebook ads,Returning_Visitor,True,False
9502,0.0,0 days 00:00:00,0,0 days 00:00:00,34.0,0 days 00:00:00,0.0212,0.095,0.0,May,Windows,Mozilla Firefox,North America,Twitter,Returning_Visitor,False,False
9503,0.0,0 days 00:00:00,0,0 days 00:00:00,9.0,0 days 00:00:00,0.0,0.02,0.0,May,MACOS,Safari,North America,Bing search,New_Visitor,False,False
9504,0.0,0 days 00:00:00,0,0 days 00:00:00,16.0,0 days 00:00:00,0.0,0.005,0.0,Mar,Windows,Google Chrome,Asia,Facebook ads,Returning_Visitor,False,False
9505,3.0,0 days 00:01:16.250000,0,0 days 00:00:00,43.0,0 days 00:00:00,0.006,0.013,31.0,Dec,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,True
9506,3.0,0 days 00:02:38,0,0 days 00:00:00,17.0,0 days 00:00:00,0.0,0.009,0.0,May,MACOS,Safari,Western Europe,Google search,Returning_Visitor,False,False
9507,4.0,0 days 00:01:29.400000,0,0 days 00:00:00,74.0,0 days 00:00:00,0.0,0.005,0.0,Aug,Windows,Google Chrome,Africa,Instagram ads,Returning_Visitor,False,False
9508,14.0,0 days 00:02:32.757542800,0,0 days 00:00:00,119.0,0 days 00:00:00,0.0072,0.03,0.0,June,Windows,Google Chrome,Western Europe,Youtube ads,Returning_Visitor,False,False
9509,4.0,0 days 00:01:34,0,0 days 00:00:00,39.0,0 days 00:00:00,0.0066,0.028,0.0,Nov,Android,Google Chrome,Northern Africa,Youtube ads,Returning_Visitor,False,False
9510,0.0,0 days 00:00:00,0,0 days 00:00:00,11.0,0 days 00:00:00,0.009,0.018,0.0,Mar,Windows,Google Chrome,North America,Google search,Returning_Visitor,True,False
9511,0.0,0 days 00:00:06,0,0 days 00:00:00,11.0,0 days 00:00:00,0.0315,0.11,0.0,May,Windows,Google Chrome,South America,Bing search,Returning_Visitor,False,False
9512,0.0,0 days 00:00:00,0,0 days 00:00:00,24.0,0 days 00:00:00,0.0041,0.015,0.0,Nov,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
9513,0.0,0 days 00:00:00,0,0 days 00:00:00,27.0,0 days 00:00:00,0.0,0.012,0.0,Mar,Android,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
9514,0.0,0 days 00:00:00,0,0 days 00:00:00,8.0,0 days 00:00:00,0.075,0.103,0.0,Mar,MACOS,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,True,False
9515,0.0,0 days 00:00:00,0,0 days 00:00:00,20.0,0 days 00:00:00,0.0067,0.008,0.0,Mar,Windows,Google Chrome,Northern Africa,Google search,Returning_Visitor,False,False
9516,0.0,0 days 00:00:00,1,0 days 00:00:04,1.0,0 days 00:00:04,0.0556,0.053,0.0,Nov,Windows,Google Chrome,Africa,Youtube ads,Returning_Visitor,False,False
9517,2.0,0 days 00:02:01,0,0 days 00:00:00,36.0,0 days 00:00:00,0.0,0.023,0.0,Jul,Windows,Google Chrome,Northern Africa,Bing search,Returning_Visitor,False,False
9518,5.0,0 days 00:02:04.100000,4,0 days 00:00:27.200000,34.0,0 days 00:00:27.200000,0.0072,0.037,0.0,Jul,MACOS,Google Chrome,Western Europe,Google search,Returning_Visitor,True,False
9519,0.0,0 days 00:00:00,0,0 days 00:00:00,3.0,0 days 00:00:00,0.0,0.067,0.0,Nov,Windows,Google Chrome,Western Europe,Youtube channel,Returning_Visitor,False,False
9520,1.0,0 days 00:00:18.600000,0,0 days 00:00:00,18.0,0 days 00:00:00,0.0,0.02,0.0,Aug,Android,Google Chrome,Southern Africa,Google search,New_Visitor,True,False
9521,3.0,0 days 00:01:53,0,0 days 00:00:00,4.0,0 days 00:00:00,0.0333,0.067,0.0,Nov,Android,Google Chrome,Asia,Google search,Returning_Visitor,True,False
9522,0.0,0 days 00:00:00,0,0 days 00:00:00,33.0,0 days 00:00:00,0.0046,0.027,0.0,May,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
9523,0.0,0 days 00:00:00,0,0 days 00:00:00,2.0,0 days 00:00:00,0.2,0.2,0.0,Feb,MACOS,Safari,North America,Facebook ads,Returning_Visitor,False,False
9524,7.0,0 days 00:05:20.875000,6,0 days 00:24:03,65.0,0 days 00:24:03,0.0121,0.02,15.7,Dec,MACOS,Safari,North America,Affiliate marketing,Returning_Visitor,True,True
9525,0.0,0 days 00:00:00,0,0 days 00:00:00,24.0,0 days 00:00:00,0.0,0.012,0.0,May,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
9526,6.0,0 days 00:01:30.833333330,8,0 days 00:04:32.083333300,28.0,0 days 00:04:32.083333300,0.0,0.016,54.9,May,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
9527,0.0,0 days 00:00:00,2,0 days 00:00:03,81.0,0 days 00:00:03,0.0098,0.018,0.0,Sep,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,False,False
9528,0.0,0 days 00:00:00,0,0 days 00:00:00,2.0,0 days 00:00:00,0.0,0.067,0.0,Dec,Windows,Google Chrome,Northern Africa,Google search,Other,False,False
